type,id,attributes.state,attributes.lastLocationUpdate,attributes.lastStateChange,attributes.batteryLevel,attributes.currentRangeMeters,attributes.lat,attributes.lng,attributes.maxSpeed,attributes.zoneId,attributes.code,attributes.iotVendor,attributes.licencePlate,attributes.isRentable,attributes.vehicleType,attributes.hasHelmetBox,attributes.hasHelmet
vehicle,b7e02088-be02-4419-b62d-72a9360fc966,ACTIVE,2023-09-22T07:59:56Z,2023-09-19T20:44:19Z,66,29000,51.318703,12.407527,20,LEIPZIG,372060,ninebot_g3,172WOD,True,escooter,False,False
vehicle,1a7497f1-1f17-4310-afc9-24b3d6920978,ACTIVE,2023-09-22T08:06:19Z,2023-09-21T19:44:42Z,92,43000,51.301175,12.39576,20,LEIPZIG,372065,ninebot_g3,101WOD,True,escooter,False,False
vehicle,4a54b78f-ad53-4da6-8164-63aa74ea41a3,ACTIVE,2023-09-22T08:41:36Z,2023-09-13T20:13:33Z,57,24000,51.323031,12.287331,20,LEIPZIG,372168,ninebot_g3,466WPP,True,escooter,False,False
vehicle,668591f1-cbee-4ca1-a192-28649a28dfbf,ACTIVE,2023-09-22T08:27:23Z,2023-09-18T23:17:45Z,43,16000,51.332293,12.339112,20,LEIPZIG,372297,ninebot_g3,153WOD,True,escooter,False,False
vehicle,20fb35cb-cded-43e6-bceb-6c1be275a14b,ACTIVE,2023-09-22T08:18:29Z,2023-09-18T23:39:30Z,61,26000,51.363899,12.402513,20,LEIPZIG,372855,ninebot_g3,771WOS,True,escooter,False,False
vehicle,0a034d7b-b22b-41cd-adf9-7a5dca9bb81d,ACTIVE,2023-09-22T08:24:36Z,2023-09-18T18:53:28Z,43,16000,51.337813,12.381717,20,LEIPZIG,372857,ninebot_g3,037WOD,True,escooter,False,False
vehicle,c7813b8f-a252-431e-abee-07022cbafc22,ACTIVE,2023-09-22T08:36:07Z,2023-09-20T21:19:01Z,68,30000,51.330355,12.315396,20,LEIPZIG,372858,ninebot_g3,066WOD,True,escooter,False,False
vehicle,385d4164-5489-46a9-a035-a575195bf7d6,ACTIVE,2023-09-22T08:16:22Z,2023-09-18T20:45:55Z,84,39000,51.349889,12.463275,20,LEIPZIG,372869,ninebot_g3,188WOD,True,escooter,False,False
vehicle,b8a6016d-8dbe-447e-8d86-859c8acf8529,ACTIVE,2023-09-22T07:45:59Z,2023-09-19T20:42:33Z,79,36000,51.34489,12.379296,20,LEIPZIG,372876,ninebot_g3,053WOD,True,escooter,False,False
vehicle,75f02b6f-2a3d-43bc-b712-345ef9322440,ACTIVE,2023-09-22T08:42:55Z,2023-09-20T21:00:47Z,88,41000,51.302864,12.426362,20,LEIPZIG,372890,ninebot_g3,157WOD,True,escooter,False,False
vehicle,f1a4b141-a362-43f5-b79e-eb51b292c85b,ACTIVE,2023-09-22T07:49:47Z,2023-09-17T19:55:30Z,75,34000,51.361201,12.381264,20,LEIPZIG,372894,ninebot_g3,175WOD,True,escooter,False,False
vehicle,42a56209-f545-478e-8391-3cd3f8def84d,ACTIVE,2023-09-22T08:40:56Z,2023-09-21T19:24:53Z,92,43000,51.302779,12.426304,20,LEIPZIG,372912,ninebot_g3,773WOS,True,escooter,False,False
vehicle,aeb201a6-7927-4a4e-bf24-841830e0c63d,ACTIVE,2023-09-22T08:41:42Z,2023-09-18T23:00:37Z,42,15000,51.320532,12.326704,20,LEIPZIG,372923,ninebot_g3,995WOS,True,escooter,False,False
vehicle,c9b54f81-bc68-4a7b-bf62-897a40f58728,ACTIVE,2023-09-22T08:08:53Z,2023-09-14T19:27:21Z,62,26000,51.349889,12.463285,20,LEIPZIG,372929,ninebot_g3,198WOD,True,escooter,False,False
vehicle,3ff71912-1d8a-48cc-a8a2-bfdc46ebe9d7,ACTIVE,2023-09-22T07:56:31Z,2023-09-21T19:17:11Z,89,41000,51.332297,12.395397,20,LEIPZIG,372941,ninebot_g3,095WOS,True,escooter,False,False
vehicle,583d8c55-bbf8-4fb6-ba6d-5ca3a073151a,ACTIVE,2023-09-22T08:29:54Z,2023-09-21T22:48:56Z,92,43000,51.368384,12.386569,20,LEIPZIG,372958,ninebot_g3,160WOD,True,escooter,False,False
vehicle,609ee4d2-7f09-4e92-8ea4-46e799c03350,ACTIVE,2023-09-22T08:41:05Z,2023-09-19T00:26:36Z,82,37000,51.318081,12.383174,20,LEIPZIG,372959,ninebot_g3,004WOD,True,escooter,False,False
vehicle,8913a4c1-8d65-42bc-b21b-45fced843da3,ACTIVE,2023-09-22T07:54:54Z,2023-09-19T19:47:47Z,86,40000,51.301281,12.395648,20,LEIPZIG,372982,ninebot_g3,920WOS,True,escooter,False,False
vehicle,52f0808b-a635-4e2a-91bd-57f49f2302c9,ACTIVE,2023-09-22T08:37:38Z,2023-09-22T00:14:10Z,90,42000,51.344906,12.379277,20,LEIPZIG,373064,ninebot_g3,018WOD,True,escooter,False,False
vehicle,94dbd15e-a50d-402a-b56c-a4b865e961b8,ACTIVE,2023-09-22T07:57:38Z,2023-09-18T20:38:53Z,85,39000,51.343901,12.428618,20,LEIPZIG,373237,ninebot_g3,098WOD,True,escooter,False,False
vehicle,a66328ea-d913-4b60-b8c4-a0e2b2936846,ACTIVE,2023-09-22T08:42:24Z,2023-09-19T22:06:36Z,87,40000,51.351711,12.462449,20,LEIPZIG,373624,ninebot_g3,102WOD,True,escooter,False,False
vehicle,4bb59783-b53d-46fb-a3e6-1481e971f72f,ACTIVE,2023-09-22T08:39:48Z,2023-09-17T22:52:31Z,32,10000,51.347654,12.313408,20,LEIPZIG,373638,ninebot_g3,116WOD,True,escooter,False,False
vehicle,e168cddb-8fd5-42c8-ad96-0c46d9d465c7,ACTIVE,2023-09-22T07:58:55Z,2023-09-21T19:45:04Z,91,42000,51.30117,12.395764,20,LEIPZIG,373666,ninebot_g3,167WOD,True,escooter,False,False
vehicle,600ab1de-7989-4ad9-8e56-17d88cfb4457,ACTIVE,2023-09-22T08:09:54Z,2023-09-17T19:37:07Z,73,32000,51.371838,12.364476,20,LEIPZIG,373698,ninebot_g3,088WOD,True,escooter,False,False
vehicle,d1b81e38-bcb7-4765-ba56-5841cd4268e4,ACTIVE,2023-09-22T08:09:17Z,2023-09-21T22:50:03Z,93,43000,51.368387,12.386552,20,LEIPZIG,373700,ninebot_g3,760WOS,True,escooter,False,False
vehicle,ce02aa59-3b3d-4cc7-b802-80e58cadb754,ACTIVE,2023-09-22T07:51:16Z,2023-09-19T22:34:23Z,42,15000,51.301163,12.395756,20,LEIPZIG,373712,ninebot_g3,191WOD,True,escooter,False,False
vehicle,83d9c67e-d970-4214-8f51-b9a3970f2f6e,ACTIVE,2023-09-22T08:35:37Z,2023-09-21T00:58:14Z,75,34000,51.361206,12.381252,20,LEIPZIG,373726,ninebot_g3,950WOS,True,escooter,False,False
vehicle,2ab38b4f-8697-4902-87e4-ed9790a83e6e,ACTIVE,2023-09-22T08:39:16Z,2023-09-19T19:08:18Z,87,40000,51.30281,12.426302,20,LEIPZIG,373785,ninebot_g3,063WOD,True,escooter,False,False
vehicle,0fd88fa8-d2e0-4439-b252-b36bd160bdad,ACTIVE,2023-09-22T08:12:56Z,2023-09-17T18:39:11Z,45,17000,51.323063,12.287305,20,LEIPZIG,373815,ninebot_g3,901WOS,True,escooter,False,False
vehicle,5f611824-1386-428b-999d-3154d9189e31,ACTIVE,2023-09-22T08:32:05Z,2023-09-17T23:15:27Z,81,37000,51.34399,12.428633,20,LEIPZIG,373821,ninebot_g3,180WOD,True,escooter,False,False
vehicle,a25b4916-ace8-4174-88fd-7507eb4fe10b,ACTIVE,2023-09-22T08:42:50Z,2023-09-21T22:49:24Z,92,43000,51.36838,12.386472,20,LEIPZIG,373838,ninebot_g3,401WPP,True,escooter,False,False
vehicle,7b617e84-ad36-4466-b1cb-5036d4e30a7b,ACTIVE,2023-09-22T08:32:05Z,2023-09-21T20:25:03Z,85,39000,51.332289,12.39538,20,LEIPZIG,373842,ninebot_g3,096WOD,True,escooter,False,False
vehicle,7594a8d6-a72a-431e-8d0c-d62b06a65e99,ACTIVE,2023-09-22T08:24:22Z,2023-09-21T20:14:43Z,84,39000,51.311694,12.372842,20,LEIPZIG,373843,ninebot_g3,862WOS,True,escooter,False,False
vehicle,a1c1f4ec-6440-40a3-a8d0-18b4cfcfad32,ACTIVE,2023-09-22T08:39:42Z,2023-09-18T21:14:16Z,54,22000,51.355494,12.414369,20,LEIPZIG,373845,ninebot_g3,060WOD,True,escooter,False,False
vehicle,1b28a810-dfdb-4ef2-99c2-4409cbbe7b58,ACTIVE,2023-09-22T08:34:42Z,2023-09-17T18:40:14Z,39,14000,51.337783,12.381774,20,LEIPZIG,373875,ninebot_g3,912WOS,True,escooter,False,False
vehicle,c606334f-8404-4365-b6f5-c4962a43bc24,ACTIVE,2023-09-22T08:33:36Z,2023-09-18T23:38:49Z,71,31000,51.370503,12.341259,20,LEIPZIG,373884,ninebot_g3,183WOD,True,escooter,False,False
vehicle,f119ae17-6cd0-4f5b-bc5d-abb5f7252b96,ACTIVE,2023-09-22T08:31:56Z,2023-09-18T21:59:16Z,61,26000,51.334989,12.388337,20,LEIPZIG,373895,ninebot_g3,758WOS,False,escooter,False,False
vehicle,7a2e8769-63d3-4479-bf03-8449254ab55d,ACTIVE,2023-09-22T07:53:18Z,2023-09-17T17:51:58Z,59,25000,51.353803,12.411253,20,LEIPZIG,373913,ninebot_g3,130WOD,True,escooter,False,False
vehicle,fa459dd9-a253-48cc-8ec9-d3ca11d0e52f,ACTIVE,2023-09-22T08:40:04Z,2023-09-18T19:40:05Z,71,31000,51.318046,12.38314,20,LEIPZIG,373933,ninebot_g3,743WOS,True,escooter,False,False
vehicle,4bae411a-1308-468c-ac87-fd52b770440e,ACTIVE,2023-09-22T08:22:35Z,2023-09-20T20:11:54Z,86,40000,51.343918,12.428573,20,LEIPZIG,373972,ninebot_g3,936WOS,True,escooter,False,False
vehicle,ec5cb647-1246-4c4d-aa6f-91b4eb77c916,ACTIVE,2023-09-22T08:15:44Z,2023-09-21T00:40:26Z,87,40000,51.361077,12.370128,20,LEIPZIG,374590,ninebot_g3,999WOS,True,escooter,False,False
vehicle,0b54e36c-a8d0-444b-b804-ebe165cd4999,ACTIVE,2023-09-22T08:42:16Z,2023-09-22T00:07:46Z,56,23000,51.341548,12.357666,20,LEIPZIG,374613,ninebot_g3,469WPP,True,escooter,False,False
vehicle,8475e707-dc42-45b4-a993-40d33b316d26,ACTIVE,2023-09-22T08:22:30Z,2023-09-18T19:19:16Z,84,39000,51.302769,12.42636,20,LEIPZIG,374674,ninebot_g3,044WOD,True,escooter,False,False
vehicle,6aa5440b-2278-47d2-92ca-f3b04a941a02,ACTIVE,2023-09-22T08:28:20Z,2023-09-19T00:06:00Z,68,30000,51.350985,12.34693,20,LEIPZIG,375013,ninebot_g3,027WOD,True,escooter,False,False
vehicle,3c13caca-1e64-432b-b1fe-a6188b35f98f,ACTIVE,2023-09-22T08:16:42Z,2023-09-20T20:25:47Z,89,41000,51.343885,12.42862,20,LEIPZIG,375023,ninebot_g3,753WOS,True,escooter,False,False
vehicle,211fbda8-e576-44b8-b5bc-3668507576a7,ACTIVE,2023-09-22T07:54:02Z,2023-09-16T22:22:39Z,28,8000,51.357471,12.376991,20,LEIPZIG,375024,ninebot_g3,083WOD,True,escooter,False,False
vehicle,08ca46a1-730d-489f-9083-956e2b227be5,ACTIVE,2023-09-22T07:48:35Z,2023-09-22T00:07:46Z,68,30000,51.334702,12.329008,20,LEIPZIG,375033,ninebot_g3,195WOD,True,escooter,False,False
vehicle,b58e9978-a891-4b9d-ba45-4008bab546a1,ACTIVE,2023-09-22T08:21:52Z,2023-09-20T21:19:01Z,50,20000,51.348092,12.390895,20,LEIPZIG,375323,ninebot_g3,191WOS,True,escooter,False,False
vehicle,a5dbe5b3-1ac5-4749-8816-634bd41fc48d,ACTIVE,2023-09-22T06:10:23Z,2023-09-20T19:29:44Z,67,29000,51.31165,12.372917,20,LEIPZIG,375344,ninebot_g3,392WOS,True,escooter,False,False
vehicle,44e94fa0-8a58-45a5-8db7-d82f5606f8bf,ACTIVE,2023-09-22T08:13:57Z,2023-09-19T20:01:49Z,71,31000,51.316747,12.385236,20,LEIPZIG,376149,ninebot_g3,028WOS,True,escooter,False,False
vehicle,1be50287-acb4-441a-8af2-5006341ce753,ACTIVE,2023-09-22T08:36:23Z,2023-09-20T07:44:35Z,84,39000,51.301378,12.428113,20,LEIPZIG,376151,ninebot_g3,099WOS,True,escooter,False,False
vehicle,c151efc9-ea83-486f-9da7-33ab5f94e42d,ACTIVE,2023-09-22T07:10:25Z,2023-09-20T15:20:17Z,76,34000,51.343119,12.365158,20,LEIPZIG,376523,ninebot_g3,867WNT,True,escooter,False,False
vehicle,f34955ff-7aed-4af3-b767-777e38a464d3,ACTIVE,2023-09-22T06:42:02Z,2023-09-18T23:41:52Z,86,40000,51.367277,12.345515,20,LEIPZIG,377180,ninebot_g3,074WOS,True,escooter,False,False
vehicle,a9410d9c-a20b-484e-a1d6-b3986194fab7,ACTIVE,2023-09-22T08:36:24Z,2023-09-13T19:49:28Z,54,22000,51.3303,12.315361,20,LEIPZIG,377456,ninebot_g3,991WOS,True,escooter,False,False
vehicle,1d9f617a-f7bf-44cc-a2f3-56fd6e380ab2,ACTIVE,2023-09-22T06:12:32Z,2023-09-18T20:48:22Z,56,23000,51.349877,12.463297,20,LEIPZIG,377481,ninebot_g3,867WOS,True,escooter,False,False
vehicle,ec8a9e1d-44ad-4210-8fa6-948d87fc3e0b,ACTIVE,2023-09-22T08:41:28Z,2023-09-22T00:22:07Z,89,41000,51.344688,12.370561,20,LEIPZIG,377499,ninebot_g3,791WOS,True,escooter,False,False
vehicle,e876fec6-47fe-4b9c-b4ba-4e46c049e26b,ACTIVE,2023-09-22T08:31:07Z,2023-09-13T17:38:37Z,66,29000,51.302816,12.426312,20,LEIPZIG,377500,ninebot_g3,284WNT,True,escooter,False,False
vehicle,c9bc262c-2e7c-4aa5-ba2f-1b81c45953cd,ACTIVE,2023-09-21T11:16:57Z,2023-09-16T23:10:02Z,53,21000,51.367184,12.345511,20,LEIPZIG,377504,ninebot_g3,795WOS,True,escooter,False,False
vehicle,fdace96f-01ce-4cd0-b474-08c1e267f6d3,ACTIVE,2023-09-22T07:24:53Z,2023-09-20T20:18:00Z,87,40000,51.343811,12.42873,20,LEIPZIG,377506,ninebot_g3,225WOS,True,escooter,False,False
vehicle,690614e8-7457-43a1-8aa5-5d0a90e84eb5,ACTIVE,2023-09-22T02:30:56Z,2023-09-21T23:08:33Z,92,43000,51.367226,12.345515,20,LEIPZIG,377507,ninebot_g3,301WNT,True,escooter,False,False
vehicle,8fcbbabf-9261-4340-b8c5-bd7a054fa3f6,ACTIVE,2023-09-22T08:29:34Z,2023-09-19T22:04:20Z,88,41000,51.349847,12.463284,20,LEIPZIG,377525,ninebot_g3,196WNT,True,escooter,False,False
vehicle,af654ee3-1181-4a9e-bb78-bd3377565c70,ACTIVE,2023-09-22T07:37:53Z,2023-09-19T23:12:02Z,84,39000,51.312586,12.269512,20,LEIPZIG,377536,ninebot_g3,782WOS,True,escooter,False,False
vehicle,c1763676-f241-4f72-a693-04d2ea6a3812,ACTIVE,2023-09-22T08:25:38Z,2023-09-16T17:25:05Z,36,12000,51.332425,12.339481,20,LEIPZIG,377539,ninebot_g3,870WOS,True,escooter,False,False
vehicle,644f0d5a-42ea-4431-b5f7-233e437b687d,ACTIVE,2023-09-22T08:12:29Z,2023-09-17T14:47:10Z,51,20000,51.323051,12.287337,20,LEIPZIG,377557,ninebot_g3,268WNT,True,escooter,False,False
vehicle,0c10e477-7f03-4265-bd64-c5ab409b4bb7,ACTIVE,2023-09-20T18:01:39Z,2023-09-17T21:12:54Z,52,21000,51.361212,12.381265,20,LEIPZIG,377561,ninebot_g3,857WOS,True,escooter,False,False
vehicle,929a8ec2-45e0-4fb5-86e5-e9af418eac55,ACTIVE,2023-09-22T03:32:19Z,2023-09-21T22:30:12Z,90,42000,51.357469,12.377,20,LEIPZIG,377571,ninebot_g3,464WPP,True,escooter,False,False
vehicle,fdd7a71c-b7f2-4477-817d-d5cd0d995b2f,ACTIVE,2023-09-22T08:20:55Z,2023-09-21T19:13:22Z,90,42000,51.31869,12.407502,20,LEIPZIG,377589,ninebot_g3,909WOS,True,escooter,False,False
vehicle,de9b360e-5057-4a14-b521-141c783bb300,ACTIVE,2023-09-21T20:39:03Z,2023-09-21T03:58:06Z,86,40000,51.302736,12.426384,20,LEIPZIG,377616,ninebot_g3,875WOS,True,escooter,False,False
vehicle,c04434b7-d6a4-418c-af93-739383b6459d,ACTIVE,2023-09-22T06:33:31Z,2023-09-21T09:28:39Z,67,29000,51.31958,12.342209,20,LEIPZIG,377623,ninebot_g3,151WOD,True,escooter,False,False
vehicle,316af9b4-459f-44aa-abbd-1daae130e238,ACTIVE,2023-09-22T01:30:52Z,2023-09-17T22:35:03Z,62,26000,51.362913,12.373939,20,LEIPZIG,377650,ninebot_g3,778WOS,True,escooter,False,False
vehicle,1023cbc0-4d9e-4881-8345-7b78d7b08cf0,ACTIVE,2023-09-21T18:16:54Z,2023-09-21T00:21:24Z,75,34000,51.354012,12.287996,20,LEIPZIG,377656,ninebot_g3,624WOX,True,escooter,False,False
vehicle,f5bb55a4-af82-4688-9095-6bfbd0db3c70,ACTIVE,2023-09-22T08:08:16Z,2023-09-20T20:11:01Z,89,41000,51.332278,12.3955,20,LEIPZIG,377728,ninebot_g3,209WNT,True,escooter,False,False
vehicle,0e4e8ac7-3918-48cf-a333-e6e41ef1390d,ACTIVE,2023-09-22T07:47:16Z,2023-09-19T00:22:10Z,53,21000,51.361234,12.381247,20,LEIPZIG,377730,ninebot_g3,715WOX,True,escooter,False,False
vehicle,46dad7d2-9c93-45ba-93d1-620b1151e59d,ACTIVE,2023-09-22T04:49:52Z,2023-09-20T14:29:20Z,48,19000,51.351694,12.372953,20,LEIPZIG,377737,ninebot_g3,749WOX,True,escooter,False,False
vehicle,f002807a-24e8-42d2-bb33-2e3dd742a391,ACTIVE,2023-09-22T02:13:39Z,2023-09-21T23:24:37Z,93,43000,51.3611,12.370179,20,LEIPZIG,377766,ninebot_g3,978WOS,True,escooter,False,False
vehicle,984cb3d9-1c65-4433-b546-e89a43550c64,ACTIVE,2023-09-22T06:30:33Z,2023-09-21T00:13:14Z,90,42000,51.361181,12.381246,20,LEIPZIG,377785,ninebot_g3,887WOS,True,escooter,False,False
vehicle,bff2dd34-e61f-4530-a7f6-e554765a5c4b,ACTIVE,2023-09-21T11:51:27Z,2023-09-17T23:15:40Z,63,27000,51.343922,12.428609,20,LEIPZIG,377820,ninebot_g3,925WOS,True,escooter,False,False
vehicle,3df2cf62-c85c-492d-baff-2d0e9a9ba78c,ACTIVE,2023-09-22T03:47:15Z,2023-09-15T09:46:09Z,52,21000,51.30643,12.396075,20,LEIPZIG,377980,ninebot_g3,972WOX,True,escooter,False,False
vehicle,2be3fa1d-b14c-4865-8377-97395d862dae,ACTIVE,2023-09-21T20:39:08Z,2023-09-10T09:19:55Z,43,16000,51.380765,12.383208,20,LEIPZIG,377991,ninebot_g3,446WPP,True,escooter,False,False
vehicle,5e8ab38b-bc4b-47a0-a135-273971d068fa,ACTIVE,2023-09-22T07:06:55Z,2023-09-19T20:46:56Z,68,30000,51.361427,12.381238,20,LEIPZIG,378062,ninebot_g3,171WOD,True,escooter,False,False
vehicle,6bd5baa4-f643-4756-bc3b-ed3e0d0ed28c,ACTIVE,2023-09-22T08:11:58Z,2023-09-21T00:50:12Z,59,25000,51.350962,12.346842,20,LEIPZIG,378091,ninebot_g3,937WOS,True,escooter,False,False
vehicle,c92d855f-b35b-4a9f-bacd-de46ed5b3878,ACTIVE,2023-09-22T07:46:35Z,2023-09-19T18:55:42Z,71,31000,51.33233,12.395431,20,LEIPZIG,378131,ninebot_g3,938WOS,True,escooter,False,False
vehicle,62b28469-08de-4412-94ef-f213e1d4939e,ACTIVE,2023-09-22T07:47:21Z,2023-09-22T00:13:13Z,88,41000,51.351757,12.37284,20,LEIPZIG,378139,ninebot_g3,038WOD,True,escooter,False,False
vehicle,72488d71-e99f-4c54-8517-237469766cf1,ACTIVE,2023-09-21T10:03:15Z,2023-09-20T08:32:26Z,66,29000,51.361256,12.381283,20,LEIPZIG,378140,ninebot_g3,983WOS,True,escooter,False,False
vehicle,68a3c86c-8203-465b-9b9c-cf7019594357,ACTIVE,2023-09-22T04:36:15Z,2023-09-17T18:21:49Z,82,37000,51.361236,12.381257,20,LEIPZIG,378154,ninebot_g3,197WOD,True,escooter,False,False
vehicle,3b45b543-d37c-450f-8365-eed2d3ef8212,ACTIVE,2023-09-22T07:44:24Z,2023-09-21T19:35:29Z,93,43000,51.320502,12.404643,20,LEIPZIG,378187,ninebot_g3,740WOS,True,escooter,False,False
